Latitude,Longitude,CrimeCount
41.933684415,-87.645600515,8
41.933716065,-87.794334252,6
41.933764071,-87.680396141,15
41.93378717,-87.712766813,7
41.933939217,-87.644616505,39
41.933958296,-87.724742574,8
41.934037512,-87.766488294,13
41.934117855,-87.656195096,7
41.934150217,-87.678330421,19
41.934177408,-87.777137782,8
41.934194332,-87.64140532,20
41.934285992,-87.642499537,9
41.934304581,-87.641484982,10
41.934325528,-87.640407923,11
41.934371134,-87.648926544,8
41.934402545,-87.636809067,20
41.934479515,-87.730952404,6
41.934505168,-87.722304383,6
41.9345078,-87.807058548,7
41.934511149,-87.682928092,6
41.93465746,-87.681629253,6
41.93467801,-87.653928911,6
41.93467909,-87.636706827,19
41.934693425,-87.68168034,10
41.934864269,-87.71556425,6
41.934963949,-87.770166361,8
41.935038924,-87.717425914,15
41.935058049,-87.680651235,6
41.93512991,-87.729387978,6
41.935156334,-87.639384562,14
41.935213031,-87.70398751,6
41.93522065,-87.746892369,9
41.935223707,-87.719647665,6
41.935231049,-87.717431416,6
41.935286395,-87.746869715,11
41.935304701,-87.717860712,7
41.93532328,-87.744425327,7
41.935372722,-87.66381166,7
41.935428755,-87.783400598,20
41.935432921,-87.668504341,24
41.935435167,-87.642847311,6
41.935469466,-87.668654648,49
41.935546943,-87.642724821,11
41.935553642,-87.682873397,6
41.935560905,-87.718045688,16
41.935629815,-87.783553233,65
41.935660348,-87.629765732,6
41.935676667,-87.641481179,6
41.935692259,-87.640426206,8
41.935721524,-87.727089019,6
41.935755609,-87.739386206,6
41.936013629,-87.739398513,9
41.936046155,-87.636780157,7
41.936089551,-87.639414873,8
41.936170618,-87.636940516,6
41.936335635,-87.650710119,51
41.936335834,-87.759040116,6
41.936440282,-87.648007643,6
41.936441321,-87.746792978,11
41.936448428,-87.641586772,6
41.936449967,-87.650554536,35
41.936506891,-87.732932705,6
41.936680835,-87.722210108,7
41.936778413,-87.648106932,6
41.936871824,-87.639443146,6
41.936874481,-87.644441585,16
41.936880447,-87.648190373,19
41.936944762,-87.648672098,12
41.936956521,-87.680558371,8
41.936986127,-87.644297045,9
41.937220661,-87.648638801,13
41.937227668,-87.644305471,56
41.937290997,-87.701596464,9
41.937307712,-87.789562769,8
41.93743245,-87.649180491,61
41.937600722,-87.641085493,6
41.937614521,-87.640188549,6
41.937625043,-87.69690998,12
41.937678048,-87.688291391,9
41.937691376,-87.649343116,19
41.937770877,-87.637456037,9
41.937784659,-87.806318731,77
41.937807222,-87.82305621,6
41.937907986,-87.648851973,6
41.93791173,-87.727149134,21
41.937923502,-87.727299714,10
41.937925433,-87.664854502,7
41.937948371,-87.821474655,11
41.937970666,-87.766626209,6
41.938020384,-87.637420246,7
41.938102406,-87.722222264,6
41.93810915,-87.791911909,6
41.938151196,-87.796189752,7
41.938246417,-87.649462149,7
41.938353011,-87.644341137,6
41.938432357,-87.768989106,9
41.938456254,-87.775564266,10
41.938540587,-87.769234407,7
41.938546012,-87.777096147,6
41.938556557,-87.768017693,23
41.938577663,-87.637906696,6
41.938586306,-87.649396035,52
41.938587871,-87.773850359,12
41.93859561,-87.649576033,30
41.938602171,-87.649756059,24
41.938606397,-87.755428827,7
41.938619913,-87.771420603,6
41.938644024,-87.786070759,8
41.938658021,-87.768560764,21
41.938667888,-87.767777805,44
41.938681117,-87.766564787,6
41.938710024,-87.723469793,9
41.938746781,-87.668778659,7
41.938756471,-87.743923281,6
41.938760327,-87.760407687,6
41.938797346,-87.723377074,12
41.938808212,-87.75681633,12
41.938813693,-87.756268637,9
41.93883609,-87.746072695,47
41.938865343,-87.723262487,6
41.938868377,-87.747020669,27
41.938882125,-87.742742299,10
41.938902278,-87.741327058,11
41.938933098,-87.789732734,9
41.938969749,-87.63785098,6
41.93899168,-87.742700858,17
41.938994452,-87.766664925,23
41.939083714,-87.724076361,16
41.939136639,-87.727336009,14
41.93913967,-87.732088377,6
41.939176878,-87.712269825,8
41.93924969,-87.723291903,6
41.939262335,-87.71335694,43
41.939278966,-87.639519964,10
41.939300241,-87.711739358,8
41.939300539,-87.711794487,15
41.939309171,-87.643165716,8
41.939314951,-87.746876909,8
41.939315143,-87.70942733,78
41.939316729,-87.709214136,7
41.939318853,-87.712643348,13
41.93932248,-87.727190905,6
41.939337673,-87.747027396,10
41.939338616,-87.654085268,7
41.939387017,-87.712561826,6
41.939406719,-87.711131867,15
41.939412194,-87.710117377,47
41.939412613,-87.710194559,14
41.939444419,-87.689596768,6
41.939475718,-87.643024251,6
41.939493089,-87.639532345,6
41.939550733,-87.689959573,38
41.939558581,-87.670593278,17
41.939566852,-87.724623088,53
41.939590495,-87.638395559,7
41.939596414,-87.64438656,7
41.939624084,-87.683008455,6
41.939651712,-87.766390794,8
41.939682201,-87.66966577,6
41.939685127,-87.644536301,6
41.939785643,-87.669995494,9
41.939800094,-87.654161231,15
41.939806937,-87.653462811,7
41.939808811,-87.653315771,44
41.939809246,-87.653389276,6
41.939810062,-87.754131527,55
41.939819177,-87.652749632,7
41.939868585,-87.650440882,8
41.939893472,-87.647709706,8
41.939898633,-87.754281422,9
41.939905846,-87.654410045,7
41.93991842,-87.653288878,39
41.939923405,-87.668667203,19
41.939935646,-87.652491107,8
41.939939673,-87.652244804,7
41.939991989,-87.650887979,29
41.940000996,-87.654258339,14
41.940018773,-87.702598688,6
41.940019704,-87.654173603,19
41.940026221,-87.653420051,8
41.940027157,-87.653578089,19
41.940032634,-87.649417335,6
41.940038766,-87.652758323,19
41.940056376,-87.651563589,8
41.940076135,-87.642473797,12
41.940089624,-87.649310136,8
41.940096843,-87.644550248,7
41.940100567,-87.644256165,13
41.940102614,-87.640492401,6
41.940104538,-87.640356386,6
41.940108497,-87.6506368,7
41.94017713,-87.725859617,6
41.940181566,-87.724624593,52
41.940185387,-87.642388081,16
41.940208129,-87.640697089,8
41.940226073,-87.654266977,24
41.940251326,-87.649275328,6
41.940316978,-87.668817255,12
41.940318272,-87.644408194,41
41.94040274,-87.65397841,6
41.94044868,-87.651081589,67
41.940488916,-87.746766912,6
41.940504395,-87.761807166,6
41.940510231,-87.707658764,8
41.940518859,-87.6541242,6
41.940634714,-87.666869817,7
41.940665345,-87.801317787,7
41.940693518,-87.747066434,6
41.940727712,-87.687951908,7
41.940759291,-87.766726487,6
41.9408533,-87.649441646,6
41.940908123,-87.639369982,12
41.940942533,-87.668844074,12
41.941034149,-87.639335535,6
41.941120421,-87.719532317,10
41.941159562,-87.642840688,6
41.94116171,-87.642741424,7
41.941179951,-87.715282755,6
41.941185738,-87.640807804,8
41.941188986,-87.640436534,9
41.941189119,-87.640458586,7
41.941286092,-87.649308375,7
41.941382909,-87.670493524,9
41.941424256,-87.690800832,19
41.941425369,-87.757744739,8
41.941565581,-87.668863334,16
41.941592322,-87.727261298,19
41.941628413,-87.644599926,7
41.94164863,-87.73223021,14
41.941664384,-87.65154646,9
41.941670865,-87.747145696,7
41.941748603,-87.668718084,64
41.941776585,-87.651493806,10
41.941835951,-87.649478928,6
41.941851339,-87.645623028,7
41.941983827,-87.698650061,6
41.942151805,-87.776506109,7
41.94219754,-87.688249516,16
41.942248935,-87.813008283,9
41.942257928,-87.669951491,11
41.942274395,-87.688252417,8
41.942340471,-87.776364792,6
41.942351064,-87.649344776,8
41.942372739,-87.641967494,8
41.942501363,-87.669812968,21
41.942518677,-87.747115876,9
41.942737473,-87.74697052,14
41.942793601,-87.688350103,41
41.942916952,-87.761884865,8
41.942987835,-87.6493637,7
41.943004033,-87.768948794,10
41.943018428,-87.688314756,7
41.943056436,-87.649362967,22
41.94308472,-87.680139322,7
41.943108594,-87.649366085,35
41.943122315,-87.649365938,24
41.943156446,-87.786263743,7
41.943317822,-87.752629491,8
41.943335664,-87.735783491,6
41.943475071,-87.742038282,25
41.943504677,-87.649519908,7
41.943552694,-87.688162342,6
41.943776181,-87.663925914,6
41.943844128,-87.649380278,6
41.943851262,-87.657214823,6
41.943851506,-87.649236845,24
41.943907938,-87.663931887,7
41.943948446,-87.649386514,7
41.944006809,-87.827483863,10
41.944038187,-87.767748725,6
41.944529219,-87.642344857,6
41.944612042,-87.722803366,7
41.944827702,-87.645896133,15
41.944953005,-87.649416212,16
41.944994109,-87.698131321,12
41.945039683,-87.654774622,23
41.945101039,-87.641603519,7
41.945115652,-87.739821304,10
41.945144456,-87.654858055,6
41.945238279,-87.712670479,32
41.945245969,-87.802294581,8
41.945284535,-87.641542722,7
41.945292111,-87.799816682,12
41.94537244,-87.721741177,13
41.94549641,-87.654975626,6
41.94550282,-87.649579424,7
41.945591853,-87.747047289,10
41.945592183,-87.655393657,9
41.945626541,-87.806871543,23
41.945740096,-87.779672887,8
41.945746237,-87.768538643,28
41.945774186,-87.735047602,7
41.945786539,-87.775096032,11
41.945863902,-87.767912706,21
41.945879049,-87.776628063,8
41.945910991,-87.655474824,25
41.945919308,-87.766905028,6
41.94593982,-87.727385537,7
41.946021295,-87.655565552,8
41.94605668,-87.708233109,40
41.946073433,-87.759809212,6
41.946076436,-87.655609079,7
41.946139877,-87.735183867,8
41.946145384,-87.655667162,19
41.946159169,-87.655678044,6
41.946212132,-87.646579678,27
41.946221444,-87.708253555,38
41.946229137,-87.655908884,14
41.946229289,-87.747199512,6
41.946241881,-87.655743334,35
41.94634967,-87.653088201,6
41.946381955,-87.646526392,45
41.94638905,-87.656035847,11
41.946405625,-87.735626166,71
41.946427834,-87.714438076,77
41.946510747,-87.708971206,6
41.946542477,-87.736084376,23
41.946542649,-87.714356095,6
41.94654278,-87.663999897,6
41.946561316,-87.713238439,6
41.946576556,-87.65618825,9
41.946610046,-87.717704196,6
41.946615006,-87.691057488,53
41.946620118,-87.717024056,6
41.946622719,-87.688028463,6
41.946648722,-87.702084879,60
41.946653043,-87.700875462,25
41.94670237,-87.656117076,42
41.946724511,-87.691501175,23
41.946820787,-87.688114687,6
41.946820922,-87.693532991,6
41.946822746,-87.673013994,11
41.946827164,-87.692683791,13
41.946924149,-87.654173842,24
41.946953154,-87.744399174,19
41.947084147,-87.656638694,20
41.9471781,-87.806520829,11
41.9471781,-87.657214823,12
41.947183891,-87.688269091,7
41.947221417,-87.655718257,10
41.94722249,-87.656365212,8
41.947225669,-87.655508684,8
41.947225886,-87.655545441,26
41.947227653,-87.655380005,7
41.947227914,-87.655424114,26
41.947250041,-87.653596936,6
41.947252263,-87.65350869,19
41.947295978,-87.651162974,33
41.947316112,-87.65641936,25
41.947317986,-87.649787936,24
41.947325506,-87.656150917,8
41.947359389,-87.653525932,23
41.947364323,-87.766664327,18
41.947399431,-87.649640028,29
41.947446464,-87.668868434,7
41.947498735,-87.688137259,7
41.947679511,-87.697917189,14
41.947781435,-87.688145436,7
41.947857457,-87.664033932,17
41.947977584,-87.647652496,16
41.947991326,-87.829334474,10
41.948003791,-87.664186793,10
41.948064554,-87.751935762,7
41.948068465,-87.643126381,11
41.948130027,-87.643324221,14
41.948131367,-87.649510899,26
41.948276585,-87.644881264,8
41.948279589,-87.649516667,9
41.948447583,-87.647776119,7
41.948510195,-87.766418913,6
41.948522998,-87.649378053,11
41.948533921,-87.647988403,21
41.948602785,-87.648031778,14
41.948612026,-87.648200776,16
41.948636654,-87.688460302,25
41.948683588,-87.643652769,21
41.948695088,-87.806982308,6
41.948707142,-87.646666855,7
41.948750636,-87.68482356,6
41.948779672,-87.757156588,11
41.949092979,-87.643736581,8
41.949145055,-87.64969122,7
41.949148069,-87.798707445,6
41.949283608,-87.643036076,36
41.949292379,-87.649546279,6
41.94932533,-87.649549603,9
41.94933263,-87.64847244,10
41.949440449,-87.698259956,13
41.94950201,-87.807008755,7
41.949525984,-87.686058214,8
41.949537292,-87.646900566,8
41.949544869,-87.694821788,6
41.94960751,-87.699192022,6
41.949640324,-87.713238008,13
41.949649326,-87.64407246,9
41.949729511,-87.643259182,7
41.949828538,-87.743222089,7
41.949837364,-87.658635101,6
41.949877012,-87.65884422,14
41.950170838,-87.644548412,10
41.950197458,-87.648999894,43
41.950369696,-87.708069659,9
41.950414795,-87.698287045,6
41.950615509,-87.649616689,8
41.950676683,-87.643785682,6
41.950736661,-87.707930056,9
41.950899107,-87.649775409,14
41.951058037,-87.643770543,13
41.95117425,-87.69816187,8
41.951181791,-87.657661443,7
41.951187878,-87.65034213,6
41.951201036,-87.699532816,6
41.951292052,-87.650785835,7
41.951296283,-87.65011305,11
41.951327469,-87.803549151,7
41.951902315,-87.646360522,7
41.951950569,-87.646628367,6
41.952012785,-87.706432388,12
41.952022136,-87.720361494,17
41.95215653,-87.732285892,6
41.952184729,-87.654625318,6
41.952355725,-87.683709879,8
41.952365293,-87.644396118,7
41.952375574,-87.649789043,20
41.952614468,-87.651198171,14
41.952619576,-87.650672412,14
41.952661236,-87.794718753,6
41.952711715,-87.654641784,7
41.952731972,-87.650652832,9
41.952766926,-87.795019317,7
41.952771817,-87.64950909,7
41.952866977,-87.789463625,7
41.952892502,-87.74671202,13
41.952897791,-87.787860507,10
41.952901742,-87.787536961,21
41.952915022,-87.646834914,8
41.952932494,-87.646544302,8
41.952935968,-87.648044181,10
41.952938931,-87.776989404,7
41.952983179,-87.78908398,10
41.952991837,-87.788594961,8
41.953009583,-87.787708826,20
41.953071497,-87.767058607,6
41.953138274,-87.645163488,7
41.953145531,-87.76095899,10
41.953158612,-87.759730992,7
41.953177006,-87.767307661,8
41.953187689,-87.727460266,7
41.953240421,-87.752532077,6
41.953291079,-87.767067692,8
41.953324471,-87.746395574,14
41.953364692,-87.760883503,7
41.953401434,-87.748571238,7
41.953439027,-87.746258499,38
41.953443342,-87.744957048,42
41.953460671,-87.734508832,6
41.953469827,-87.747453016,6
41.95347181,-87.743552438,33
41.953513136,-87.748412136,6
41.953538339,-87.746897266,98
41.953553633,-87.745058971,16
41.953570492,-87.734518833,9
41.953582145,-87.743128645,33
41.953606977,-87.65289707,7
41.953619952,-87.739815937,6
41.953620328,-87.730408248,7
41.953642613,-87.773277556,6
41.953643409,-87.72801475,25
41.953657108,-87.726970547,6
41.953666219,-87.735510542,18
41.953685852,-87.669178614,6
41.953702929,-87.732554439,8
41.953735409,-87.727767566,13
41.953744202,-87.712966621,6
41.953754268,-87.727701214,12
41.953773052,-87.648060948,11
41.953783081,-87.915105451,68
41.953811779,-87.707719854,9
41.953825099,-87.705635248,6
41.95386239,-87.64510423,14
41.953885576,-87.65453007,7
41.953924785,-87.707307,18
41.95394958,-87.65468012,10
41.953969311,-87.698920853,6
41.953999945,-87.710530408,6
41.954032365,-87.707408884,10
41.954035844,-87.796424031,14
41.954044565,-87.686343366,16
41.954054601,-87.68861524,6
41.954059903,-87.702912455,15
41.954081167,-87.698305795,16
41.954142513,-87.668898147,8
41.954285117,-87.66935621,6
41.954291778,-87.727633627,10
41.954344115,-87.645352715,19
41.954492646,-87.647244441,22
41.954507152,-87.653372774,24
41.954535555,-87.651221802,18
41.954537863,-87.65114825,20
41.954543407,-87.650695999,6
41.9545956,-87.708035708,7
41.954607083,-87.647107189,22
41.954614809,-87.708035521,11
41.954621476,-87.64630191,23
41.954639159,-87.651569952,25
41.95467745,-87.747486072,16
41.954698652,-87.747338823,17
41.954724699,-87.646583882,6
41.954745763,-87.707894538,9
41.954782024,-87.66891724,36
41.954865195,-87.645299318,12
41.954881682,-87.669066936,6
41.95488231,-87.662567089,11
41.955018517,-87.749795401,7
41.955106025,-87.762287011,34
41.955248333,-87.747502903,6
41.955436401,-87.679652922,18
41.955686034,-87.688370858,6
41.955705485,-87.679679583,18
41.955719718,-87.71749521,7
41.955806231,-87.645719339,10
41.955817813,-87.654583094,7
41.956017989,-87.651316287,15
41.956118107,-87.651539483,16
41.956272914,-87.64574741,6
41.956439657,-87.797572975,11
41.956795515,-87.614418894,7
41.956804779,-87.646120371,17
41.956828595,-87.645973056,9
41.956873303,-87.767274953,6
41.956875902,-87.797554615,7
41.95690685,-87.769631296,7
41.9569758,-87.652254612,6
41.956998444,-87.664037558,9
41.957012379,-87.761008949,8
41.957013189,-87.649772575,9
41.957207671,-87.724293473,8
41.957421993,-87.653455761,8
41.957443742,-87.650646663,9
41.957464435,-87.654135468,18
41.957466478,-87.654481039,12
41.957572124,-87.64640625,6
41.957767573,-87.647885798,8
41.957850185,-87.749184996,12
41.957981146,-87.648265872,7
41.957983451,-87.648192316,6
41.958010544,-87.652747282,18
41.95834427,-87.652567255,10
41.958360346,-87.651114835,9
41.958386294,-87.681560334,8
41.958457273,-87.652187364,35
41.958474197,-87.65087832,8
41.958482584,-87.653216539,6
41.958546416,-87.7869226,16
41.958594605,-87.649899061,13
41.958595425,-87.708312794,11
41.958669491,-87.651416696,10
41.958887935,-87.782015072,6
41.958902502,-87.786783523,7
41.958946665,-87.747332995,11
